Word,Freq,Z
අනුපාතිකය,2,-0.16711865594919997
අනුවය,2,-0.16711865594919997
ප්රතිස්ථාපනය,2,-0.16711865594919997
යාම්,2,-0.16711865594919997
කාලපරිච්ඡේදයේ,2,-0.16711865594919997
ගෘහභාණ්ඩ,2,-0.16711865594919997
පොලිය,2,-0.16711865594919997
ණයගැතියන්ගේ,2,-0.16711865594919997
ප්රවාහ,2,-0.16711865594919997
සැලැස්මේ,2,-0.16711865594919997
දායකත්ව,2,-0.16711865594919997
මුළුල්ලේ,2,-0.16711865594919997
ගෙවී,2,-0.16711865594919997
තබනුයේ,2,-0.16711865594919997
පදනමට,2,-0.16711865594919997
ගලා,2,-0.16711865594919997
ප්රමාණාත්මක,2,-0.16711865594919997
සැළකිල්ලට,2,-0.16711865594919997
සභානායකවරයාගේ,2,-0.16711865594919997
පළමුවෙන්ම,2,-0.16711865594919997
පරිපාටියකට,2,-0.16711865594919997
තනතුරකි,2,-0.16711865594919997
මාත්රයක්,2,-0.16711865594919997
කෘතහස්තතාව,2,-0.16711865594919997
පත්රිකාවලට,2,-0.16711865594919997
අනුක්රමික,2,-0.16711865594919997
ගැනීමේත්,2,-0.16711865594919997
යාවත්කාලීනව,2,-0.16711865594919997
පැවරිය,2,-0.16711865594919997
ශ්රේණිගත,2,-0.16711865594919997
කිසිවෙකු,2,-0.16711865594919997
ආදේශකයෙකු,2,-0.16711865594919997
උපයාගත,2,-0.16711865594919997
හැසිරීමෙන්,2,-0.16711865594919997
දිනයත්,2,-0.16711865594919997
විටෙකත්,2,-0.16711865594919997
බලධරයෙකු,2,-0.16711865594919997
ලැබෙනුයේ,2,-0.16711865594919997
කාරණයක්,2,-0.16711865594919997
තුනකින්,2,-0.16711865594919997
මතභේදයක්,2,-0.16711865594919997
පරිපාටියේ,2,-0.16711865594919997
ස්ථිරත්වය,2,-0.16711865594919997
කැඳවිය,2,-0.16711865594919997
තිබේදැයි,2,-0.16711865594919997
කොමිසමට,2,-0.16711865594919997
බැලීමෙන්,2,-0.16711865594919997
ඉල්ලුම්පත්රයක්ම,2,-0.16711865594919997
ඉල්ලුම්කරුවන්ගේ,2,-0.16711865594919997
සාමාජිකයෙකුවත්,2,-0.16711865594919997
නොපානු,2,-0.16711865594919997
කිරීමකට,2,-0.16711865594919997
අකාරාදී,2,-0.16711865594919997
පිළිවෙළට,2,-0.16711865594919997
පුරවැසියෙකු,2,-0.16711865594919997
ධූරයක්,2,-0.16711865594919997
කම්කරුවෙකු,2,-0.16711865594919997
සැකයක්,2,-0.16711865594919997
කොන්දේසිවල,2,-0.16711865594919997
පදවි,2,-0.16711865594919997
ගැන්වූ,2,-0.16711865594919997
නොතිබිය,2,-0.16711865594919997
ගනුයේ,2,-0.16711865594919997
අලුතෙන්,2,-0.16711865594919997
නොගෙවීමට,2,-0.16711865594919997
පුද්ගලයාට,2,-0.16711865594919997
වැඩකර,2,-0.16711865594919997
වරටත්,2,-0.16711865594919997
තැනැත්තෙකුට,2,-0.16711865594919997
දේශනා,2,-0.16711865594919997
වාර්තාවක,2,-0.16711865594919997
තැනැත්තාගෙන්,2,-0.16711865594919997
නොපිරිහෙලා,2,-0.16711865594919997
බලාපොරොත්තුව,2,-0.16711865594919997
පරිවාසය,2,-0.16711865594919997
නොදක්වා,2,-0.16711865594919997
සතුටුදායකව,2,-0.16711865594919997
සීමාවකින්,2,-0.16711865594919997
අවස්ථාවෝචිතව,2,-0.16711865594919997
අවශ්යතාවෙන්,2,-0.16711865594919997
බලධරයෙකුට,2,-0.16711865594919997
භාෂාවක,2,-0.16711865594919997
නිපුණත්වයක්,2,-0.16711865594919997
අත්හිටුවන,2,-0.16711865594919997
වේතනාධික,2,-0.16711865594919997
දීමක්,2,-0.16711865594919997
වඩාත්ම,2,-0.16711865594919997
බවය,2,-0.16711865594919997
මුදාහළ,2,-0.16711865594919997
ලැබූවක්,2,-0.16711865594919997
තනතුරටම,2,-0.16711865594919997
එකිනෙක,2,-0.16711865594919997
සවිස්තරව,2,-0.16711865594919997
සම්මිශ්රණයක්,2,-0.16711865594919997
වාචිකව,2,-0.16711865594919997
කවුරුන්,2,-0.16711865594919997
ඒත්තු,2,-0.16711865594919997
සමත්වීමේ,2,-0.16711865594919997
භටයෙකු,2,-0.16711865594919997
සන්නද්ධ,2,-0.16711865594919997
මුදාහැර,2,-0.16711865594919997
අමාත්යාංශයකට,2,-0.16711865594919997
බෙදිය,2,-0.16711865594919997
ස්ථානයකි,2,-0.16711865594919997
වළක්වනු,2,-0.16711865594919997
නොවන්නා,2,-0.16711865594919997
ස්ථානයන්හි,2,-0.16711865594919997
සැලකිලිමත්,2,-0.16711865594919997
පැනවිය,2,-0.16711865594919997
ප්රධානියාගෙන්,2,-0.16711865594919997
සෑමවිටම,2,-0.16711865594919997
නිලධරයෙක්,2,-0.16711865594919997
එපරිද්දෙන්ම,2,-0.16711865594919997
ආදේශකයා,2,-0.16711865594919997
පුරවන,2,-0.16711865594919997
පූරක,2,-0.16711865594919997
යෙදවිය,2,-0.16711865594919997
තනතුරකින්,2,-0.16711865594919997
තනතුරුවල,2,-0.16711865594919997
විඳිය,2,-0.16711865594919997
ශ්රේණියේම,2,-0.16711865594919997
සංඛ්යාවේ,2,-0.16711865594919997
සැලකෙන්නේ,2,-0.16711865594919997
වනාහි,2,-0.16711865594919997
තනතුරෙන්,2,-0.16711865594919997
ලැබෙතැයි,2,-0.16711865594919997
හැරීම්,2,-0.16711865594919997
විශ්රාමලත්,2,-0.16711865594919997
ලැබීමෙන්,2,-0.16711865594919997
වුවමනාව,2,-0.16711865594919997
සංග්රහයෙහි,2,-0.16711865594919997
වලිනි,2,-0.16711865594919997
නිලධරයෙකුටවත්,2,-0.16711865594919997
ජ්යෙෂ්ඨතාව,2,-0.16711865594919997
සේවාවන්ගේ,2,-0.16711865594919997
අස්,2,-0.16711865594919997
පෙරත්,2,-0.16711865594919997
තුඩුදුන්,2,-0.16711865594919997
දහයකට,2,-0.16711865594919997
ප්රධානියකු,2,-0.16711865594919997
යුතුවාක්,2,-0.16711865594919997
කැමැත්තෙන්ම,2,-0.16711865594919997
ප්රමාදයන්,2,-0.16711865594919997
මඟහැරවීම,2,-0.16711865594919997
කලිනුත්,2,-0.16711865594919997
දැන්,2,-0.16711865594919997
දෙපාර්තමේන්තුවෙහි,2,-0.16711865594919997
කරුණුවල,2,-0.16711865594919997
ලිපිකරු,2,-0.16711865594919997
දා,2,-0.16711865594919997
ලිපිකරුට,2,-0.16711865594919997
වෙනස්වන,2,-0.16711865594919997
අරමුදල්වලින්ද,2,-0.16711865594919997
කරුණකට,2,-0.16711865594919997
ගොනුකර,2,-0.16711865594919997
දුනහොත්,2,-0.16711865594919997
ප්රතිශෝධිත,2,-0.16711865594919997
පසුවදා,2,-0.16711865594919997
අවසානයෙහි,2,-0.16711865594919997
පැමිණේ,2,-0.16711865594919997
භාගයකට,2,-0.16711865594919997
තිබුණා,2,-0.16711865594919997
විධිවිධානයක්,2,-0.16711865594919997
පියවරවල්,2,-0.16711865594919997
සාපේක්ෂ,2,-0.16711865594919997
වනසේ,2,-0.16711865594919997
වර්ධකයේ,2,-0.16711865594919997
ගණනකින්,2,-0.16711865594919997
ඔහුගේම,2,-0.16711865594919997
නිසාවත්,2,-0.16711865594919997
පිටස්තර,2,-0.16711865594919997
කරුණුවලින්,2,-0.16711865594919997
බාරගැනීම,2,-0.16711865594919997
යෙද,2,-0.16711865594919997
පිරිනමා,2,-0.16711865594919997
අස්වීම,2,-0.16711865594919997
පරිවාසික,2,-0.16711865594919997
කැඩීමක්,2,-0.16711865594919997
නැතිව,2,-0.16711865594919997
ක්රියාවේ,2,-0.16711865594919997
මාසවල,2,-0.16711865594919997
එළඹීමේ,2,-0.16711865594919997
වැඩවල,2,-0.16711865594919997
සැලකෙන්නා,2,-0.16711865594919997
නොකොට,2,-0.16711865594919997
වගත්,2,-0.16711865594919997
කාලයම,2,-0.16711865594919997
තමාගේම,2,-0.16711865594919997
රැකියාවන්,2,-0.16711865594919997
නොගියේ,2,-0.16711865594919997
සභාවක,2,-0.16711865594919997
ආදියෙහි,2,-0.16711865594919997
බාගයකුත්,2,-0.16711865594919997
බලන්නේ,2,-0.16711865594919997
අන්දමට,2,-0.16711865594919997
අතිවිශේෂ,2,-0.16711865594919997
යොදාගත,2,-0.16711865594919997
ඉටුකළ,2,-0.16711865594919997
සපුරාලීම,2,-0.16711865594919997
නිතිපතාම,2,-0.16711865594919997
පමණින්ම,2,-0.16711865594919997
නොයොදා,2,-0.16711865594919997
නුසුදුස්සෙක්,2,-0.16711865594919997
පන්තියක්,2,-0.16711865594919997
දවසක,2,-0.16711865594919997
ස්වභාවයක,2,-0.16711865594919997
වේලාවන්ගෙන්,2,-0.16711865594919997
කඩින්,2,-0.16711865594919997
වේලාවන්ට,2,-0.16711865594919997
ගෙදර,2,-0.16711865594919997
යලිත්,2,-0.16711865594919997
සීමාවක,2,-0.16711865594919997
පසලොස්වක,2,-0.16711865594919997
එක්කම,2,-0.16711865594919997
අනුග්රහයක්,2,-0.16711865594919997
ප්රතිපාදනයටම,2,-0.16711865594919997
අන්තයන්හි,2,-0.16711865594919997
අනුමතියට,2,-0.16711865594919997
මණ්ඩලවලට,2,-0.16711865594919997
පාර්ශ්වයන්ට,2,-0.16711865594919997
කච්චේරිවල,2,-0.16711865594919997
සෙවීම්,2,-0.16711865594919997
රේගු,2,-0.16711865594919997
ප්රතිසතයත්,2,-0.16711865594919997
ගාස්තුවම,2,-0.16711865594919997
විද්යාලයක,2,-0.16711865594919997
සම්පූර්ණයෙන්ම,2,-0.16711865594919997
අයකොට,2,-0.16711865594919997
කාලගුණ,2,-0.16711865594919997
භාණ්ඩය,2,-0.16711865594919997
පියවීමට,2,-0.16711865594919997
බැඳීමේ,2,-0.16711865594919997
පාර්ශවය,2,-0.16711865594919997
ගාස්තුවට,2,-0.16711865594919997
පෙත්සම්,2,-0.16711865594919997
තීන්දු,2,-0.16711865594919997
ගිණුම්වල,2,-0.16711865594919997
දෙකකටත්,2,-0.16711865594919997
සෙවීමේ,2,-0.16711865594919997
ගතකළ,2,-0.16711865594919997
තොරතුරුවලට,2,-0.16711865594919997
ලැයිස්තු,2,-0.16711865594919997
අධිකරණයට,2,-0.16711865594919997
දූෂණය,2,-0.16711865594919997
ද්රව්යයන්,2,-0.16711865594919997
කළා,2,-0.16711865594919997
ස්වභාවයත්,2,-0.16711865594919997
පොලීසියට,2,-0.16711865594919997
එයත්,2,-0.16711865594919997
සාක්ෂියට,2,-0.16711865594919997
දැයි,2,-0.16711865594919997
සංලක්ෂ්යය,2,-0.16711865594919997
උසාවියක,2,-0.16711865594919997
නඩුවකදී,2,-0.16711865594919997
උමතු,2,-0.16711865594919997
තබාගෙන,2,-0.16711865594919997
කළත්,2,-0.16711865594919997
සාක්ෂියේ,2,-0.16711865594919997
පරස්පර,2,-0.16711865594919997
ඇතිවී,2,-0.16711865594919997
කොමසාරිස්වරයාගේ,2,-0.16711865594919997
රෙගුලාසිවල,2,-0.16711865594919997
මහෙස්ත්රාත්වරයෙකු,2,-0.16711865594919997
විනිශ්චයකාරවරයෙකුට,2,-0.16711865594919997
ලඝු,2,-0.16711865594919997
සාක්ෂිදීමට,2,-0.16711865594919997
සිටීමත්,2,-0.16711865594919997
මාර්ගයක,2,-0.16711865594919997
සැක,2,-0.16711865594919997
පුද්ගලයන්ට,2,-0.16711865594919997
සාත්තු,2,-0.16711865594919997
අසුවී,2,-0.16711865594919997
චූදිතයෙකු,2,-0.16711865594919997
අන්තරායක්,2,-0.16711865594919997
හැඟී,2,-0.16711865594919997
යොදාගෙන,2,-0.16711865594919997
බටා,2,-0.16711865594919997
ව්යවස්ථාවක්,2,-0.16711865594919997
හඳුන්වනු,2,-0.16711865594919997
විභාගයකදී,2,-0.16711865594919997
සාක්ෂියක්,2,-0.16711865594919997
සාක්ෂිකරුවන්,2,-0.16711865594919997
මධ්යාහ්න,2,-0.16711865594919997
තත්ත්වයෙහි,2,-0.16711865594919997
තැනැත්තන්හට,2,-0.16711865594919997
අමුත්තන්ට,2,-0.16711865594919997
දේපළකට,2,-0.16711865594919997
අත්තිකාරමක්,2,-0.16711865594919997
ගැනත්,2,-0.16711865594919997
අතරතුරදී,2,-0.16711865594919997
පැන්,2,-0.16711865594919997
අවස්ථාවන්හිදි,2,-0.16711865594919997
වියදමත්,2,-0.16711865594919997
රක්ෂණයෙන්,2,-0.16711865594919997
කියන,2,-0.16711865594919997
පැමිණිල්ලක්,2,-0.16711865594919997
හානිය,2,-0.16711865594919997
පුද්ගලයන්ගේ,2,-0.16711865594919997
පාඨයෙන්,2,-0.16711865594919997
විටකම,2,-0.16711865594919997
විවේකය,2,-0.16711865594919997
වරුවෙහි,2,-0.16711865594919997
නිවාඩුවට,2,-0.16711865594919997
පත්රයක,2,-0.16711865594919997
ලෙඩ,2,-0.16711865594919997
දිනයකින්,2,-0.16711865594919997
දිනයකදී,2,-0.16711865594919997
අවුරුද්දේත්,2,-0.16711865594919997
අවුරුද්දේ,2,-0.16711865594919997
වෙනුවෙන්ම,2,-0.16711865594919997
නොදරන,2,-0.16711865594919997
කිරීමෙහි,2,-0.16711865594919997
වාසස්ථානය,2,-0.16711865594919997
නොසිටින,2,-0.16711865594919997
අනුගාමී,2,-0.16711865594919997
අනුගාමි,2,-0.16711865594919997
දෙකකදී,2,-0.16711865594919997
දිගු,2,-0.16711865594919997
ගැන්වුවහොත්,2,-0.16711865594919997
ලේකම්වරයාගෙන්,2,-0.16711865594919997
කොන්දේසිය,2,-0.16711865594919997
දැමිය,2,-0.16711865594919997
මැතිවරණයකදී,2,-0.16711865594919997
අඩුකිරීමක්,2,-0.16711865594919997
කණ්ඩායමක,2,-0.16711865594919997
ජීවානුහරණයට,2,-0.16711865594919997
ජීවානුහරණය,2,-0.16711865594919997
කාන්තාවකට,2,-0.16711865594919997
ඉක්මවන,2,-0.16711865594919997
දිස්තික්,2,-0.16711865594919997
සත්යතාවය,2,-0.16711865594919997
සම්මන්ත්රණය,2,-0.16711865594919997
ඇත්ත,2,-0.16711865594919997
ආණ්ඩුවක,2,-0.16711865594919997
දෙගුණයක්,2,-0.16711865594919997
මුලු,2,-0.16711865594919997
ලියවිල්ලකින්,2,-0.16711865594919997
ශාස්ත්රපති,2,-0.16711865594919997
ජාතීන්ගේ,2,-0.16711865594919997
ව්යාපෘතිවල,2,-0.16711865594919997
පැමිණිවිට,2,-0.16711865594919997
කළයුත්තේ,2,-0.16711865594919997
වර්ෂයන්,2,-0.16711865594919997
මරණය,2,-0.16711865594919997
මරණයට,2,-0.16711865594919997
උපත,2,-0.16711865594919997
නිලධාරිනිය,2,-0.16711865594919997
නිලයේ,2,-0.16711865594919997
පත්කිරීම්,2,-0.16711865594919997
පුද්ගලිකව,2,-0.16711865594919997
අවසන්වීමෙන්,2,-0.16711865594919997
පසුවත්,2,-0.16711865594919997
දොළොස්,2,-0.16711865594919997
ජනරාල්ට,2,-0.16711865594919997
වෛද්යවරයාගේ,2,-0.16711865594919997
යැවූ,2,-0.16711865594919997
අවස්ථාවෝචිත,2,-0.16711865594919997
රහසිගතව,2,-0.16711865594919997
සම්මේලනයක්,2,-0.16711865594919997
ජීවත්ව,2,-0.16711865594919997
ඒජන්තවරු,2,-0.16711865594919997
භාරදිය,2,-0.16711865594919997
ලෙසකින්,2,-0.16711865594919997
ප්රස්ථාවයේ,2,-0.16711865594919997
ඒජන්තවරුන්,2,-0.16711865594919997
වස්,2,-0.16711865594919997
සිටීමෙන්,2,-0.16711865594919997
අවසන්වීමට,2,-0.16711865594919997
හතරක්,2,-0.16711865594919997
වැළඳුන,2,-0.16711865594919997
වැළඳෙන,2,-0.16711865594919997
ලබන්නා,2,-0.16711865594919997
සහතිකයකින්,2,-0.16711865594919997
කඳවුරක,2,-0.16711865594919997
නැතිවිට,2,-0.16711865594919997
සිටින්නා,2,-0.16711865594919997
පෙනෙන,2,-0.16711865594919997
බලපාන්නේ,2,-0.16711865594919997
ඒවායේත්,2,-0.16711865594919997
රෝහලෙන්,2,-0.16711865594919997
නිවාඩුවලත්,2,-0.16711865594919997
ආධුනික,2,-0.16711865594919997
බලපෑමක්,2,-0.16711865594919997
උසස්කිරීම,2,-0.16711865594919997
ගමනාරම්භ,2,-0.16711865594919997
හුවමාරු,2,-0.16711865594919997
ඉදිරියෙන්,2,-0.16711865594919997
වගකීම්වලින්,2,-0.16711865594919997
පරිදිම,2,-0.16711865594919997
පිටසන්,2,-0.16711865594919997
එතුමාගේ,2,-0.16711865594919997
අමාත්යවරයෙකුට,2,-0.16711865594919997
ආරෝග්යශාලාවකට,2,-0.16711865594919997
වියහියදම්,2,-0.16711865594919997
තනියට,2,-0.16711865594919997
ආරෝග්යශාලාවකින්,2,-0.16711865594919997
ආරෝග්යශාලාවක්,2,-0.16711865594919997
ලාදුරු,2,-0.16711865594919997
මානසිකාරෝග්යශාලාවේ,2,-0.16711865594919997
ලිවීමට,2,-0.16711865594919997
දරන්නෙකුට,2,-0.16711865594919997
අග්රාමාත්යතුමාගේ,2,-0.16711865594919997
අතරත්,2,-0.16711865594919997
කරන්නට,2,-0.16711865594919997
පත්රයකම,2,-0.16711865594919997
එක්කෙනෙකුට,2,-0.16711865594919997
මෙහෙකරුවන්,2,-0.16711865594919997
නිසාද,2,-0.16711865594919997
විධිවිධානවලින්,2,-0.16711865594919997
පෞද්ගලිකවම,2,-0.16711865594919997
යතොත්,2,-0.16711865594919997
දීමටත්,2,-0.16711865594919997
වාහනයකට,2,-0.16711865594919997
අධිකාරිගේ,2,-0.16711865594919997
ගමනේදී,2,-0.16711865594919997
ඇතුළත්වන,2,-0.16711865594919997
අඩුවන,2,-0.16711865594919997
කරන්නේය,2,-0.16711865594919997
මීටරයකට,2,-0.16711865594919997
පයින්,2,-0.16711865594919997
ඉල්ලාගත්,2,-0.16711865594919997
හිමිවීමට,2,-0.16711865594919997
ප්රදේශයක්,2,-0.16711865594919997
කූඩාරම්,2,-0.16711865594919997
බඩුමුට්ටු,2,-0.16711865594919997
දුම්රියෙන්ම,2,-0.16711865594919997
ස්ථානයකින්,2,-0.16711865594919997
බාගයක්,2,-0.16711865594919997
එක්කෙනා,2,-0.16711865594919997
දරන්නට,2,-0.16711865594919997
ආයා,2,-0.16711865594919997
වාසස්ථානයට,2,-0.16711865594919997
ලොරියක්,2,-0.16711865594919997
ස්ථානයත්,2,-0.16711865594919997
නිවාසයත්,2,-0.16711865594919997
මාරුව,2,-0.16711865594919997
ගෙයක්,2,-0.16711865594919997
හැම,2,-0.16711865594919997
කරත්තයක්,2,-0.16711865594919997
වේවා,2,-0.16711865594919997
රීතිය,2,-0.16711865594919997
නිවාසයකට,2,-0.16711865594919997
නිවාසයකින්,2,-0.16711865594919997
මාරුවක්,2,-0.16711865594919997
ප්රසතාවන්හිදී,2,-0.16711865594919997
ඊළඟට,2,-0.16711865594919997
උපවේශන,2,-0.16711865594919997
භාරදෙන,2,-0.16711865594919997
ඉක්මණින්,2,-0.16711865594919997
බඩුමිටි,2,-0.16711865594919997
වීමේදී,2,-0.16711865594919997
නොයන,2,-0.16711865594919997
චක්රලේඛයක්,2,-0.16711865594919997
ඉල්ලුම්පත්රයට,2,-0.16711865594919997
තිබියදී,2,-0.16711865594919997
ලිහිල්,2,-0.16711865594919997
වවුචර,2,-0.16711865594919997
තීන්තෙන්,2,-0.16711865594919997
මෙහෙකරුවනුත්,2,-0.16711865594919997
භාණ්ඩත්,2,-0.16711865594919997
වාහනත්,2,-0.16711865594919997
කාර්යස්ථානයෙන්,2,-0.16711865594919997
බසින,2,-0.16711865594919997
කාර්යස්ථානයේ,2,-0.16711865594919997
සැපයීමක්,2,-0.16711865594919997
අධි,2,-0.16711865594919997
චාරිකාවක්,2,-0.16711865594919997
වියදමිනි,2,-0.16711865594919997
ක්ෂේත්රයන්හි,2,-0.16711865594919997
ක්ෂේත්රයෙහි,2,-0.16711865594919997
ගිවිසුමට,2,-0.16711865594919997
සපුරාලන,2,-0.16711865594919997
ගමනාගමනය,2,-0.16711865594919997
ලංකාණ්ඩුව,2,-0.16711865594919997
ඒජන්සියක්,2,-0.16711865594919997
නිලධරයන්ගෙන්,2,-0.16711865594919997
බැඳෙන,2,-0.16711865594919997
දීමනාවලින්,2,-0.16711865594919997
දීමනාවට,2,-0.16711865594919997
නොදැමිය,2,-0.16711865594919997
දේශගුණයක්,2,-0.16711865594919997
අංශක,2,-0.16711865594919997
ආරාධනයක්,2,-0.16711865594919997
බැහැරවීම,2,-0.16711865594919997
පිරිසේ,2,-0.16711865594919997
ගැනීමකදී,2,-0.16711865594919997
වන්දනා,2,-0.16711865594919997
ජනාධිපතිතුමාට,2,-0.16711865594919997
අමාත්යවරයෙකුගේ,2,-0.16711865594919997
පිඟන්,2,-0.16711865594919997
සභාවන්හි,2,-0.16711865594919997
සභාපතිවරු,2,-0.16711865594919997
කියාකාරී,2,-0.16711865594919997
ඊමට,2,-0.16711865594919997
ඉන්පසුව,2,-0.16711865594919997
වායුසමනය,2,-0.16711865594919997
සඳහායි,2,-0.16711865594919997
නිදන,2,-0.16711865594919997
යැපීම,2,-0.16711865594919997
නමට,2,-0.16711865594919997
ආරම්භයේදීම,2,-0.16711865594919997
භාර්යාවට,2,-0.16711865594919997
අතරම,2,-0.16711865594919997
හිමිකමත්,2,-0.16711865594919997
කලත්රයාගේ,2,-0.16711865594919997
බලපත්රයෙහි,2,-0.16711865594919997
වරද,2,-0.16711865594919997
පරිපූර්ණ,2,-0.16711865594919997
ආකාරයටම,2,-0.16711865594919997
බාරදීම,2,-0.16711865594919997
තත්වයකින්,2,-0.16711865594919997
පාවිච්චියේදී,2,-0.16711865594919997
වීමකින්,2,-0.16711865594919997
ඉඩදෙන,2,-0.16711865594919997
උපමාන,2,-0.16711865594919997
ආකෘතියෙහි,2,-0.16711865594919997
චමරි,2,-0.16711865594919997
ගෑස්,2,-0.16711865594919997
ඉවත්විය,2,-0.16711865594919997
දිනයය,2,-0.16711865594919997
සිද්ධිය,2,-0.16711865594919997
ගැළපෙන,2,-0.16711865594919997
නොමැත්තේ,2,-0.16711865594919997
දඬුවම්,2,-0.16711865594919997
පනත්වලින්,2,-0.16711865594919997
පරිච්ජේදය,2,-0.16711865594919997
කියාකරනු,2,-0.16711865594919997
මාසවලදී,2,-0.16711865594919997
රෙදි,2,-0.16711865594919997
පවා,2,-0.16711865594919997
සෞඛ්යයට,2,-0.16711865594919997
ඔවුහු,2,-0.16711865594919997
සේවකයෝ,2,-0.16711865594919997
යුත්තාහ,2,-0.16711865594919997
ඇත්තාවූත්,2,-0.16711865594919997
ඇඳුම්වල,2,-0.16711865594919997
ශුභ,2,-0.16711865594919997
ආපනශාලා,2,-0.16711865594919997
විගණනය,2,-0.16711865594919997
විනෝද,2,-0.16711865594919997
සුවදායක,2,-0.16711865594919997
ලඟම,2,-0.16711865594919997
ළය,2,-0.16711865594919997
මියයන්නා,2,-0.16711865594919997
අවසන්වන්නා,2,-0.16711865594919997
පාගන,2,-0.16711865594919997
ඉල්ලීමේ,2,-0.16711865594919997
කාර්යයන්ගෙන්,2,-0.16711865594919997
ඇටෝර්නි,2,-0.16711865594919997
දෙගුණ,2,-0.16711865594919997
මුදලකට,2,-0.16711865594919997
ණයකරුගේ,2,-0.16711865594919997
කරනතුරු,2,-0.16711865594919997
කොටසක,2,-0.16711865594919997
මියගියහොත්,2,-0.16711865594919997
විකුණුම්කරුගේ,2,-0.16711865594919997
වර්ජන,2,-0.16711865594919997
කෝලාහල,2,-0.16711865594919997
අරගල,2,-0.16711865594919997
වැටුපේ,2,-0.16711865594919997
ලක්වුවහොත්,2,-0.16711865594919997
සුදුසුකම්ලත්,2,-0.16711865594919997
ප්රමාදයක්,2,-0.16711865594919997
පියාට,2,-0.16711865594919997
සහෝදරයෙකුට,2,-0.16711865594919997
සහෝදරියකට,2,-0.16711865594919997
සයිකලය,2,-0.16711865594919997
ස්කූටරය,2,-0.16711865594919997
හිග,2,-0.16711865594919997
කිරීමකදී,2,-0.16711865594919997
වාරිකවලට,2,-0.16711865594919997
ප්රේෂණ,2,-0.16711865594919997
ගණවල,2,-0.16711865594919997
ගැතිභාවයෙන්,2,-0.16711865594919997
අවකාශ,2,-0.16711865594919997
ඇපකර,2,-0.16711865594919997
නීතිඥ,2,-0.16711865594919997
ඔප්පුවල,2,-0.16711865594919997
බැංකුවක්,2,-0.16711865594919997
ගැතිභාවය,2,-0.16711865594919997
බහුමාන,2,-0.16711865594919997
විකල්පයක්,2,-0.16711865594919997
වන්දනාව,2,-0.16711865594919997
උත්සවයක්,2,-0.16711865594919997
ශේෂයක්,2,-0.16711865594919997
සම්මේලන,2,-0.16711865594919997
ලැයිස්තුවෙන්,2,-0.16711865594919997
අයුරින්ම,2,-0.16711865594919997
සාමාජිකයෙකුට,2,-0.16711865594919997
කොටුව,2,-0.16711865594919997
සං,2,-0.16711865594919997
නමත්,2,-0.16711865594919997
බෙහෙත්,2,-0.16711865594919997
හඳුන්වාදීමේ,2,-0.16711865594919997
ප්රකාරයට,2,-0.16711865594919997
ඇතුළුවීමට,2,-0.16711865594919997
ලේකම්වරයෙකුගේ,2,-0.16711865594919997
ක්රියාව,2,-0.16711865594919997
දිසාපතිට,2,-0.16711865594919997
කාර්යාලයකම,2,-0.16711865594919997
ලියකියවිලිවල,2,-0.16711865594919997
කොළපාට,2,-0.16711865594919997
රහස්යව,2,-0.16711865594919997
ලිපියකම,2,-0.16711865594919997
මාතෘකාව,2,-0.16711865594919997
විශේෂයයන්,2,-0.16711865594919997
අනුඅත්සනින්,2,-0.16711865594919997
කවරය,2,-0.16711865594919997
පාර්සල්,2,-0.16711865594919997
යැවීමේදී,2,-0.16711865594919997
ඉගැන්විය,2,-0.16711865594919997
ගණිතය,2,-0.16711865594919997
ගිණුම්කරණය,2,-0.16711865594919997
විෂයන්ට,2,-0.16711865594919997
තුනෙහි,2,-0.16711865594919997
අවස්තාව,2,-0.16711865594919997
සිටුවීමේ,2,-0.16711865594919997
ප්රමිතියකින්,2,-0.16711865594919997
සිසුනට,2,-0.16711865594919997
වගකීමකින්,2,-0.16711865594919997
දැනුමින්,2,-0.16711865594919997
සමීක්ෂණයේ,2,-0.16711865594919997
සිදුකල,2,-0.16711865594919997
මෙහෙයවිය,2,-0.16711865594919997
ඒම,2,-0.16711865594919997
වෙතද,2,-0.16711865594919997
යෙදවුම්,2,-0.16711865594919997
ජාලගත,2,-0.16711865594919997
පහසුකරලීම,2,-0.16711865594919997
පිණිසත්,2,-0.16711865594919997
යාවත්,2,-0.16711865594919997
අත්යාවශ්යයයෙන්,2,-0.16711865594919997
කාටද,2,-0.16711865594919997
අමාතයංශය,2,-0.16711865594919997
ප්රමාණයකගේ,2,-0.16711865594919997
පරිමානයෙහි,2,-0.16711865594919997
ප්රලේඛන,2,-0.16711865594919997
ඇමතීමෙන්,2,-0.16711865594919997
සංවිධානයක්,2,-0.16711865594919997
දෙපාර්තුමේන්තු,2,-0.16711865594919997
ආකෘතියේ,2,-0.16711865594919997
නායකතුමාගේ,2,-0.16711865594919997
උපන්දිනය,2,-0.16711865594919997
රටපුරා,2,-0.16711865594919997
මුස්ලිම්වරුන්ගේ,2,-0.16711865594919997
ජනවර්ග,2,-0.16711865594919997
සහෝදරත්වය,2,-0.16711865594919997
සහයෝගිතාව,2,-0.16711865594919997
ආදර්ශමත්,2,-0.16711865594919997
එකඟත්වයෙන්,2,-0.16711865594919997
මගපෙන්වීමත්,2,-0.16711865594919997
පුජකතුමන්,2,-0.16711865594919997
අදහන,2,-0.16711865594919997
පිරිසිඳුව,2,-0.16711865594919997
අලංකාරව,2,-0.16711865594919997
